asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name,source_weight,target_weight
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q28915062,Apache airflow,P366,use,http://www.wikidata.org/wiki/Q4698686,Airflow,1,36
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P366,use,http://www.wikidata.org/wiki/Q219113,Ml,36,8
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q3644502,Open source,P2283,uses,http://www.wikidata.org/wiki/Q217395,Pr,1,31
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q217395,Pr,P1535,used by,http://www.wikidata.org/wiki/Q3644502,Open source,31,1
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q3644502,Open source,P527,has part,http://www.wikidata.org/wiki/Q217395,Pr,1,31
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q217395,Pr,P361,part of,http://www.wikidata.org/wiki/Q3644502,Open source,31,1
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P31,instance of,http://www.wikidata.org/wiki/Q258567,Users,36,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P366,use,http://www.wikidata.org/wiki/Q2539,Machine learning,36,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q219113,Ml,P2579,studied by,http://www.wikidata.org/wiki/Q2539,Machine learning,8,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q219113,Ml,pcode,studies,http://www.wikidata.org/wiki/Q1979154,Model,8,15
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q1979154,Model,P2579,studied by,http://www.wikidata.org/wiki/Q219113,Ml,15,8
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q918385,Training,P1269,facet of,http://www.wikidata.org/wiki/Q219113,Ml,9,8
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q224615,Testing,P1269,facet of,http://www.wikidata.org/wiki/Q219113,Ml,1,8
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P361,part of,http://www.wikidata.org/wiki/Q17087052,Amazon athena,15,1
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q17087052,Amazon athena,P361,part of,http://www.wikidata.org/wiki/Q456157,Aws,1,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q456157,Aws,P527,has part,http://www.wikidata.org/wiki/Q17087052,Amazon athena,3,1
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q456157,Aws,P527,has part,http://www.wikidata.org/wiki/Q65045028,Sagemaker,3,22
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Sagemaker,P361,part of,http://www.wikidata.org/wiki/Q456157,Aws,22,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q60596709,Data engineer,P1889,different from,http://www.wikidata.org/wiki/Q2374463,Data scientist,2,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q2374463,Data scientist,P1889,different from,http://www.wikidata.org/wiki/Q60596709,Data engineer,3,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P366,use,http://www.wikidata.org/wiki/Q2539,Machine learning,15,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Sagemaker,P178,developer,http://www.wikidata.org/wiki/Q456120,Amazon,22,20
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q627335,Workflow,P527,has part,http://www.wikidata.org/wiki/Q1179464,Tasks,23,16
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q1179464,Tasks,P361,part of,http://www.wikidata.org/wiki/Q627335,Workflow,16,23
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P31,instance of,http://www.wikidata.org/wiki/Q8366,Algorithm,15,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q1645574,Protobuf,P527,has part,http://www.wikidata.org/wiki/Q1307173,Float32,2,1
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q1307173,Float32,P361,part of,http://www.wikidata.org/wiki/Q1645574,Protobuf,1,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P178,developer,http://www.wikidata.org/wiki/Q4698686,Airflow,15,36
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q4698686,Airflow,P1056,product or material produced,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,36,15
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q4171168,Hyperparameters,P361,part of,http://www.wikidata.org/wiki/Q188804,Factorization,2,3
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q188804,Factorization,P527,has part,http://www.wikidata.org/wiki/Q4171168,Hyperparameters,3,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P361,part of,http://www.wikidata.org/wiki/Q2593067,Amazon s3,15,2
202001_Airflow - The Ultimate Butler.pdf,http://www.wikidata.org/wiki/Q65045028,Amazon sagemaker,P366,use,http://www.wikidata.org/wiki/Q219113,Ml,15,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q190909,In focus,P921,main subject,http://www.wikidata.org/wiki/Q8486,Coffee,1,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q229289,Processes,P361,part of,http://www.wikidata.org/wiki/Q58778,Systems,3,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q58778,Systems,P527,has part,http://www.wikidata.org/wiki/Q229289,Processes,4,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q4865573,Roasted,P1056,product or material produced,http://www.wikidata.org/wiki/Q8486,Coffee,1,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1053535,Processing,P361,part of,http://www.wikidata.org/wiki/Q177777,Logistics,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P527,has part,http://www.wikidata.org/wiki/Q379813,Beans,17,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P2283,uses,http://www.wikidata.org/wiki/Q81727,Cups,17,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q81727,Cups,P366,use,http://www.wikidata.org/wiki/Q8486,Coffee,2,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P527,has part,http://www.wikidata.org/wiki/Q283,Water,17,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P279,subclass of,http://www.wikidata.org/wiki/Q40050,Drink,17,9
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P3095,practiced by,http://www.wikidata.org/wiki/Q7339913,Roaster,17,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q7339913,Roaster,P425,field of this occupation,http://www.wikidata.org/wiki/Q8486,Coffee,1,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P1889,different from,http://www.wikidata.org/wiki/Q283,Water,17,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q283,Water,P1889,different from,http://www.wikidata.org/wiki/Q8486,Coffee,3,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P31,instance of,http://www.wikidata.org/wiki/Q4830453,Business,17,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q4830453,Business,P527,has part,http://www.wikidata.org/wiki/Q16278284,Clients,3,6
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q16278284,Clients,P361,part of,http://www.wikidata.org/wiki/Q4830453,Business,6,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q42848,Data,P2579,studied by,http://www.wikidata.org/wiki/Q5669212,Analyst,114,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q5669212,Analyst,pcode,studies,http://www.wikidata.org/wiki/Q42848,Data,3,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q42848,Data,P279,subclass of,http://www.wikidata.org/wiki/Q83500,Intelligence,114,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P1889,different from,http://www.wikidata.org/wiki/Q81727,Cup,17,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q81727,Cup,P1889,different from,http://www.wikidata.org/wiki/Q8486,Coffee,5,17
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q11023,Engineering,pcode,studies,http://www.wikidata.org/wiki/Q5189153,Value,22,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q5189153,Value,P2579,studied by,http://www.wikidata.org/wiki/Q11023,Engineering,3,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1979154,Modelling,P361,part of,http://www.wikidata.org/wiki/Q11023,Engineering,2,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q3025536,Devops,P1269,facet of,http://www.wikidata.org/wiki/Q408125,Dev,5,15
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q428072,Containerization,P31,instance of,http://www.wikidata.org/wiki/Q151885,Concept,4,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q268146,Board,P527,has part,http://www.wikidata.org/wiki/Q3708947,Directors,2,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q3708947,Directors,P361,part of,http://www.wikidata.org/wiki/Q268146,Board,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q987767,Containers,P366,use,http://www.wikidata.org/wiki/Q439664,Deployment,3,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q987767,Containers,P279,subclass of,http://www.wikidata.org/wiki/Q7397,Software,3,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q7397,Software,P527,has part,http://www.wikidata.org/wiki/Q294834,Application,5,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q294834,Application,P361,part of,http://www.wikidata.org/wiki/Q7397,Software,5,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q101965,Experiments,P527,has part,http://www.wikidata.org/wiki/Q234328,Run,1,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q234328,Run,P361,part of,http://www.wikidata.org/wiki/Q101965,Experiments,4,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q230273,Script,P361,part of,http://www.wikidata.org/wiki/Q235150,Vm,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q230273,Script,P366,use,http://www.wikidata.org/wiki/Q189439,Version control,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q340724,Development,P527,has part,http://www.wikidata.org/wiki/Q1572519,Environment,5,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1572519,Environment,P361,part of,http://www.wikidata.org/wiki/Q340724,Development,4,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q409857,Developers,P425,field of this occupation,http://www.wikidata.org/wiki/Q340724,Development,2,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q340724,Development,P3095,practiced by,http://www.wikidata.org/wiki/Q409857,Developers,5,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q183545,Dependencies,P361,part of,http://www.wikidata.org/wiki/Q170584,Project,2,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q170584,Project,P527,has part,http://www.wikidata.org/wiki/Q183545,Dependencies,3,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q183545,Dependencies,P361,part of,http://www.wikidata.org/wiki/Q294834,Application,2,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q294834,Application,P527,has part,http://www.wikidata.org/wiki/Q183545,Dependencies,5,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q478798,Image,P279,subclass of,http://www.wikidata.org/wiki/Q294834,Application,3,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q294834,Application,P527,has part,http://www.wikidata.org/wiki/Q478798,Image,5,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q910577,Docker,P366,use,http://www.wikidata.org/wiki/Q478798,Image,3,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q910577,Docker,P366,use,http://www.wikidata.org/wiki/Q439664,Deploy,3,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q15967387,Pandas,pcode,influenced by,http://www.wikidata.org/wiki/Q55630549,Jupyter notebook,2,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q15967387,Pandas,pcode,based on,http://www.wikidata.org/wiki/Q55630549,Jupyter notebook,2,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q296518,Pip,P366,use,http://www.wikidata.org/wiki/Q55630549,Jupyter notebook,12,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q296518,Pip,P366,use,http://www.wikidata.org/wiki/Q407770,Package,12,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q296518,Pip,P1535,used by,http://www.wikidata.org/wiki/Q55630549,Jupyter notebook,12,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q15967387,Pandas,P366,use,http://www.wikidata.org/wiki/Q428072,Containerization,2,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1979154,Modelling,P279,subclass of,http://www.wikidata.org/wiki/Q340724,Development,2,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1979154,Modelling,P279,subclass of,http://www.wikidata.org/wiki/Q11023,Engineering,2,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q11023,Engineering,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,22,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,P279,subclass of,http://www.wikidata.org/wiki/Q11023,Engineering,14,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q393987,Mechanisms,P279,subclass of,http://www.wikidata.org/wiki/Q81367,Interfaces,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q81367,Interfaces,P279,subclass of,http://www.wikidata.org/wiki/Q11028,Information,1,6
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q11023,Engineering,pcode,studies,http://www.wikidata.org/wiki/Q42848,Data,22,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q42848,Data,P2579,studied by,http://www.wikidata.org/wiki/Q11023,Engineering,114,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineer,P425,field of this occupation,http://www.wikidata.org/wiki/Q1988917,Data analyst,18,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1988917,Data analyst,P3095,practiced by,http://www.wikidata.org/wiki/Q60596709,Data engineer,2,18
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineer,P425,field of this occupation,http://www.wikidata.org/wiki/Q5227304,Data infrastructure,18,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q5227304,Data infrastructure,P3095,practiced by,http://www.wikidata.org/wiki/Q60596709,Data engineer,2,18
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,pcode,studies,http://www.wikidata.org/wiki/Q8513,Database,14,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8513,Database,P2579,studied by,http://www.wikidata.org/wiki/Q60596709,Data engineering,8,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q251616,Erp,P279,subclass of,http://www.wikidata.org/wiki/Q7397,Software,2,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q122270,Crm,P279,subclass of,http://www.wikidata.org/wiki/Q7397,Software,1,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q251616,Erp,P279,subclass of,http://www.wikidata.org/wiki/Q167035,Management software,2,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q122270,Crm,P279,subclass of,http://www.wikidata.org/wiki/Q167035,Management software,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8513,Databases,P1889,different from,http://www.wikidata.org/wiki/Q8513,Database,4,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8513,Database,P1889,different from,http://www.wikidata.org/wiki/Q8513,Databases,8,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q227954,Dw,P279,subclass of,http://www.wikidata.org/wiki/Q8513,Database,4,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q227954,Dw,P31,instance of,http://www.wikidata.org/wiki/Q193351,Data warehouse,4,12
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1254596,Saas,P527,has part,http://www.wikidata.org/wiki/Q8513,Database,1,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8513,Database,P361,part of,http://www.wikidata.org/wiki/Q1254596,Saas,8,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q193351,Data warehouse,P2283,uses,http://www.wikidata.org/wiki/Q5227298,Data format,12,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q5227298,Data format,P1535,used by,http://www.wikidata.org/wiki/Q193351,Data warehouse,1,12
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q193351,Data warehouse,P279,subclass of,http://www.wikidata.org/wiki/Q3774569,Repository,12,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q7834062,Transformed,P279,subclass of,http://www.wikidata.org/wiki/Q2374463,Data scientist,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q227954,Dw,P279,subclass of,http://www.wikidata.org/wiki/Q193351,Data warehouse,4,12
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q2374463,Data scientist,P425,field of this occupation,http://www.wikidata.org/wiki/Q217602,Analysis,2,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q217602,Analysis,P3095,practiced by,http://www.wikidata.org/wiki/Q2374463,Data scientist,2,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q7216332,Forecasting,P279,subclass of,http://www.wikidata.org/wiki/Q1331926,Decision making,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q193351,Data warehouse,P361,part of,http://www.wikidata.org/wiki/Q192588,Relational database,12,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q250434,Pipeline,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,11,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q13108060,Storage,P1889,different from,http://www.wikidata.org/wiki/Q5164758,Consumption,3,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q5164758,Consumption,P1889,different from,http://www.wikidata.org/wiki/Q13108060,Storage,1,3
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q13108060,Storage,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,3,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q224621,Integration,P2283,uses,http://www.wikidata.org/wiki/Q42848,Data,1,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q2374463,Data scientist,P279,subclass of,http://www.wikidata.org/wiki/Q1988917,Data analyst,2,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1192422,Data pipeline,P361,part of,http://www.wikidata.org/wiki/Q60596709,Data engineering,9,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q768396,Programming,P1542,has effect,http://www.wikidata.org/wiki/Q768396,Program,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q768396,Program,P828,has cause,http://www.wikidata.org/wiki/Q768396,Programming,2,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q768396,Programming,P527,has part,http://www.wikidata.org/wiki/Q768396,Program,1,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q768396,Program,P361,part of,http://www.wikidata.org/wiki/Q768396,Programming,2,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1277907,Market,P279,subclass of,http://www.wikidata.org/wiki/Q1796457,Products,2,2
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q193351,Data warehouse,P279,subclass of,http://www.wikidata.org/wiki/Q8513,Database,12,8
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q193351,Data warehouse,P279,subclass of,http://www.wikidata.org/wiki/Q1192422,Data pipeline,12,9
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,pcode,studies,http://www.wikidata.org/wiki/Q858810,Big data,14,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q858810,Big data,P2579,studied by,http://www.wikidata.org/wiki/Q60596709,Data engineering,4,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q866,Youtube,pcode,industry,http://www.wikidata.org/wiki/Q858810,Big data,1,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q456120,Amazon,pcode,industry,http://www.wikidata.org/wiki/Q858810,Big data,1,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q209330,Instagram,pcode,industry,http://www.wikidata.org/wiki/Q858810,Big data,1,4
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q20707560,Data lake,P31,instance of,http://www.wikidata.org/wiki/Q12271,Architecture,7,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q20707560,Data lake,P2579,studied by,http://www.wikidata.org/wiki/Q12271,Architecture,7,5
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q12271,Architecture,pcode,studies,http://www.wikidata.org/wiki/Q20707560,Data lake,5,7
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q20707560,Data lake,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,7,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1275133,Elt,P366,use,http://www.wikidata.org/wiki/Q444479,Etl,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1275133,Elt,P361,part of,http://www.wikidata.org/wiki/Q444479,Etl,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q444479,Etl,P527,has part,http://www.wikidata.org/wiki/Q1275133,Elt,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q1275133,Elt,P2283,uses,http://www.wikidata.org/wiki/Q444479,Etl,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q444479,Etl,P1535,used by,http://www.wikidata.org/wiki/Q1275133,Elt,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q42848,Data,P2579,studied by,http://www.wikidata.org/wiki/Q60596709,Data engineering,114,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,pcode,studies,http://www.wikidata.org/wiki/Q42848,Data,14,114
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,pcode,studies,http://www.wikidata.org/wiki/Q57515336,Data storage,14,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q57515336,Data storage,P2579,studied by,http://www.wikidata.org/wiki/Q60596709,Data engineering,1,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineering,P3095,practiced by,http://www.wikidata.org/wiki/Q60596709,Data engineer,14,18
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineer,P425,field of this occupation,http://www.wikidata.org/wiki/Q60596709,Data engineering,18,14
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q60596709,Data engineer,P425,field of this occupation,http://www.wikidata.org/wiki/Q65083959,Data technologies,18,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q65083959,Data technologies,P3095,practiced by,http://www.wikidata.org/wiki/Q60596709,Data engineer,1,18
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q401091,Azure,P361,part of,http://www.wikidata.org/wiki/Q456157,Aws,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q456157,Aws,P527,has part,http://www.wikidata.org/wiki/Q401091,Azure,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q237509,Gcp,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q401091,Azure,P527,has part,http://www.wikidata.org/wiki/Q237509,Gcp,1,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q3025536,Devops,P279,subclass of,http://www.wikidata.org/wiki/Q1395034,Product development,5,1
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q8486,Coffee,P2579,studied by,http://www.wikidata.org/wiki/Q11023,Engineering,17,22
"202001_DevOps, Data Engineering.pdf",http://www.wikidata.org/wiki/Q11023,Engineering,pcode,studies,http://www.wikidata.org/wiki/Q8486,Coffee,22,17
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q1304336,A picture speaks a thousand words,P31,instance of,http://www.wikidata.org/wiki/Q187931,Phrase,1,1
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q5227278,Data driven,P1269,facet of,http://www.wikidata.org/wiki/Q42848,Data,1,4
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q1768566,Actionable,P279,subclass of,http://www.wikidata.org/wiki/Q1553259,Insights,1,1
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q363874,Graph,P2579,studied by,http://www.wikidata.org/wiki/Q131476,Graph theory,17,4
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q131476,Graph theory,pcode,studies,http://www.wikidata.org/wiki/Q363874,Graph,4,17
"202001_Graph Theory, Network Analysis.pdf",http://www.wikidata.org/wiki/Q5482740,Programmers,pcode,studies,http://www.wikidata.org/wiki/Q42848,Data,1,4
