asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name,source_weight,target_weight
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/Batch_inference,Batch inference,P279,subclass of,http://www.wikidata.org/wiki/Q408386,Inference,1,4
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Tuning_Operator,Sagemaker tuning operator,P361,part of,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Transform_Operator,Sagemaker transform operator,P361,part of,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Model_Operator,Sagemaker model operator,pcode,based on,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Model_Operator,Sagemaker model operator,P361,part of,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Endpoint_Config_Operator,Sagemaker endpoint config operator,P361,part of,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Endpoint_Operator,Sagemaker endpoint operator,P361,part of,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/SageMaker_Endpoint_Operator,Sagemaker endpoint operator,pcode,based on,http://www.wikidata.org/wiki/Q65045028,Sagemaker,1,22
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/AIRFLOW_DAG,Airflow dag,P31,instance of,http://www.wikidata.org/wiki/Q1979154,Model,2,15
202001_Airflow - The Ultimate Butler.pdf,http://www.themathcompany.com/cognition/AIRFLOW_DAG,Airflow dag,P31,instance of,http://www.wikidata.org/wiki/Q231053,Dag,2,10
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/the_best_coffee_in_the,The best coffee in the,P360,is a list of,http://www.wikidata.org/wiki/Q8486,Coffee,7,17
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/the_best_coffee_in_the,The best coffee in the,pcode,country,http://www.wikidata.org/wiki/Q16502,World,7,8
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/extract_and_exploit,Extract and exploit,P279,subclass of,http://www.wikidata.org/wiki/Q83500,Intelligence,1,2
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/end_-_to_-_end,End - to - end,P279,subclass of,http://www.wikidata.org/wiki/Q11023,Engineering,2,22
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/CI_/_CD,Ci / cd,P361,part of,http://www.wikidata.org/wiki/Q3025536,Devops,1,5
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/MathCompendium,Mathcompendium,P921,main subject,http://www.wikidata.org/wiki/Q3025536,Devops,1,5
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/application_built_by_the_team,Application built by the team,P361,part of,http://www.wikidata.org/wiki/Q3025536,Devops,2,5
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/end_goal,End goal,P1889,different from,http://www.wikidata.org/wiki/Q229289,Process,1,13
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/The_most_used,The most used,P360,is a list of,http://www.wikidata.org/wiki/Q232576,Service,6,7
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/co_-_worker,Co - worker,P361,part of,http://www.wikidata.org/wiki/Q1145523,Collaborating,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/The_most_used,The most used,P31,instance of,http://www.wikidata.org/wiki/Q232576,Service,6,7
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/dockerize,Dockerize,P31,instance of,http://www.wikidata.org/wiki/Q3055454,Development environment,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/jupyterhub,Jupyterhub,P366,use,http://www.wikidata.org/wiki/Q910577,Docker,1,3
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/jupyterhub,Jupyterhub,P366,use,http://www.wikidata.org/wiki/Q428072,Containerization,1,4
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/business_state,Business state,P1269,facet of,http://www.wikidata.org/wiki/Q43229,Organization,1,7
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/query_-_able,Query - able,P279,subclass of,http://www.wikidata.org/wiki/Q3774569,Repository,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/aggregating,Aggregating,P1269,facet of,http://www.wikidata.org/wiki/Q192588,Relational database,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/storage_of_the_data,Storage of the data,P1889,different from,http://www.wikidata.org/wiki/Q1192422,Data pipeline,1,9
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Constructing_the_data_pipelines,Constructing the data pipelines,P361,part of,http://www.wikidata.org/wiki/Q60596709,Data engineering,1,14
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Beyond_Data_Warehousing,Beyond data warehousing,P921,main subject,http://www.wikidata.org/wiki/Q60596709,Data engineering,1,14
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/fault_-_tolerant,Fault - tolerant,P279,subclass of,http://www.wikidata.org/wiki/Q180634,Distributed systems,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Big_data_architecture,Big data architecture,P1269,facet of,http://www.wikidata.org/wiki/Q180634,Distributed systems,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Big_data_architecture,Big data architecture,P1269,facet of,http://www.wikidata.org/wiki/Q193351,Data warehouse,1,12
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/data_native,Data native,P279,subclass of,http://www.wikidata.org/wiki/Q42848,Data,1,114
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/MathCo,Mathco,pcode,field of work,http://www.wikidata.org/wiki/Q60596709,Data engineering,5,14
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Ephemerel,Ephemerel,P361,part of,http://www.wikidata.org/wiki/Q237509,Gcp,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Ephemerel,Ephemerel,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/Ephemerel,Ephemerel,P361,part of,http://www.wikidata.org/wiki/Q456157,Aws,1,1
"202001_DevOps, Data Engineering.pdf",http://www.themathcompany.com/cognition/MathCo,Mathco,P31,instance of,http://www.wikidata.org/wiki/Q11023,Engineering,5,22
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/An_Introduction_to_Graph_Theory_and_Network_Analysis_with_Python_codes,An introduction to graph theory and network analysis with python codes,P921,main subject,http://www.wikidata.org/wiki/Q131476,Graph theory,1,4
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/An_Introduction_to_Graph_Theory_and_Network_Analysis,An introduction to graph theory and network analysis,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python,1,4
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/dry_theoretical,Dry theoretical,P279,subclass of,http://www.wikidata.org/wiki/Q976981,Formulae,1,1
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/detailed_post,Detailed post,P279,subclass of,http://www.wikidata.org/wiki/Q30849,Blog post,1,2
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/graph_applications,Graph applications,P2283,uses,http://www.wikidata.org/wiki/Q363874,Graph,2,17
"202001_Graph Theory, Network Analysis.pdf",http://www.themathcompany.com/cognition/history_about_a_graph,History about a graph,P1269,facet of,http://www.wikidata.org/wiki/Q363874,Graph,1,17
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Sequence_Modelling,Sequence modelling,P361,part of,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Sequence_Modelling_and_LSTMs,Sequence modelling and lstms,P527,has part,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/forecasting_problem,Forecasting problem,P1269,facet of,http://www.wikidata.org/wiki/Q186588,Time series,1,6
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Recurrent_Neural_Network_Architectures,Recurrent neural network architectures,pcode,discoverer or inventor,http://www.wikidata.org/wiki/Q7451965,Hochreiter,3,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Recurrent_network,Recurrent network,P2283,uses,http://www.wikidata.org/wiki/Q1457734,Recurrent neural network,3,4
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Recurrent_network,Recurrent network,P2283,uses,http://www.wikidata.org/wiki/Q183635,Feedback,3,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Recurrent_network,Recurrent network,P527,has part,http://www.wikidata.org/wiki/Q3799056,Inputs,3,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Recurrent_network,Recurrent network,P1889,different from,http://www.wikidata.org/wiki/Q6673524,Lstms,3,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Step_in_LSTMs,Step in lstms,P1269,facet of,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Feedforward_network,Feedforward network,P279,subclass of,http://www.wikidata.org/wiki/Q43054,Neuron,2,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Feedforward_network,Feedforward network,P279,subclass of,http://www.wikidata.org/wiki/Q232632,Loops,2,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/recurrent_connection,Recurrent connection,P361,part of,http://www.wikidata.org/wiki/Q43054,Neuron,2,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/vanishing_and_exploding_gradients,Vanishing and exploding gradients,P279,subclass of,http://www.wikidata.org/wiki/Q3928345,Rnns,1,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Image_Caption_generation,Image caption generation,P279,subclass of,http://www.wikidata.org/wiki/Q294834,Applications,2,6
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Text_Translation,Text translation,P279,subclass of,http://www.wikidata.org/wiki/Q7553,Translation,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Natural_Language_modeling_and_Generation,Natural language modeling and generation,P527,has part,http://www.wikidata.org/wiki/Q213381,Generation,1,6
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Limitations_of_LSTMs,Limitations of lstms,P1269,facet of,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/An_important,An important,P460,said to be the same as,http://www.wikidata.org/wiki/Q1590843,Limitation,2,4
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/An_important,An important,P31,instance of,http://www.wikidata.org/wiki/Q1590843,Limitation,2,4
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Memory_in_LSTMs,Memory in lstms,P361,part of,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Stock_Market_Forecasting,Stock market forecasting,P279,subclass of,http://www.wikidata.org/wiki/Q11663,Weather,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Preparing_data_for_LSTMs,Preparing data for lstms,pcode,studies,http://www.wikidata.org/wiki/Q6673524,Lstms,1,24
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/hot_encoded,Hot encoded,P279,subclass of,http://www.wikidata.org/wiki/Q2285707,Categorical data,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/integer_encoded,Integer encoded,P279,subclass of,http://www.wikidata.org/wiki/Q2285707,Categorical data,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/TimeseriesGenerator,Timeseriesgenerator,P361,part of,http://www.wikidata.org/wiki/Q28470421,Keras,2,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Train_Test_Split,Train test split,P361,part of,http://www.wikidata.org/wiki/Q918385,Training,1,3
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Sequential_class,Sequential class,P361,part of,http://www.wikidata.org/wiki/Q28470421,Keras,1,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/first_layer,First layer,P361,part of,http://www.wikidata.org/wiki/Q1979154,Model,1,16
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/TimeseriesGenerator,Timeseriesgenerator,P366,use,http://www.wikidata.org/wiki/Q367026,Post,2,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/TimeseriesGenerator,Timeseriesgenerator,P366,use,http://www.wikidata.org/wiki/Q42848,Data,2,15
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/TimeseriesGenerator,Timeseriesgenerator,P366,use,http://www.wikidata.org/wiki/Q79054040,Fitted,2,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/initial_discovery_phase,Initial discovery phase,P527,has part,http://www.wikidata.org/wiki/Q507810,Epoch,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Natual_Language_Model,Natual language model,P279,subclass of,http://www.wikidata.org/wiki/Q5532625,Generative model,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Jason_Brownlees_Textbook,Jason brownlees textbook,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/Seth_Weidmans_Textbook,Seth weidmans textbook,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python,1,1
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/David_Fosters_Textbook,David fosters textbook,P921,main subject,http://www.wikidata.org/wiki/Q197536,Deep learning,1,2
202002_Sequence Modeling and LSTM.pdf,http://www.themathcompany.com/cognition/David_Fosters,David fosters,pcode,field of work,http://www.wikidata.org/wiki/Q197536,Deep learning,1,2
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/debate_on_how_we_use_the_words,Debate on how we use the words,P1269,facet of,http://www.wikidata.org/wiki/Q2374463,Data science,1,1
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/significant_measure_of_Correlation,Significant measure of correlation,P2579,studied by,http://www.wikidata.org/wiki/Q2374463,Data scientist,1,1
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Sense_of_Correlation,Sense of correlation,P527,has part,http://www.wikidata.org/wiki/Q186290,Correlation,2,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Sense_of_Correlation,Sense of correlation,P1269,facet of,http://www.wikidata.org/wiki/Q186290,Correlation,2,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/events_or_things,Events or things,P527,has part,http://www.wikidata.org/wiki/Q16785388,Third party,3,1
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/high_speed_driving,High speed driving,P1542,has effect,http://www.wikidata.org/wiki/Q9687,Road accident,1,1
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Science_of_Correlation,Science of correlation,pcode,studies,http://www.wikidata.org/wiki/Q186290,Correlation,3,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Diapers_and_Beers,Diapers and beers,P31,instance of,http://www.wikidata.org/wiki/Q186290,Correlation,1,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Testing_for_Correlation_Precedes_testing_for_Causation,Testing for correlation precedes testing for causation,P1269,facet of,http://www.wikidata.org/wiki/Q186290,Correlation,1,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Science_of_Correlation_and_Causation,Science of correlation and causation,pcode,studies,http://www.wikidata.org/wiki/Q186290,Correlation,1,25
Causation vs. Correlation.pdf,http://www.themathcompany.com/cognition/Science_of_Correlation_and_Causation,Science of correlation and causation,pcode,studies,http://www.wikidata.org/wiki/Q173253,Sense,1,8
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/Life_After_the_Virus,Life after the virus,P31,instance of,http://www.wikidata.org/wiki/Q52943,Discussion,1,1
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P156,followed by,http://www.wikidata.org/wiki/Q4840477,Bad news,9,1
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/Private_consumption_fastest,Private consumption fastest,P361,part of,http://www.wikidata.org/wiki/Q192270,Private consumption,1,2
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/PROBABLY_NOT_GOING_TO_DIE,Probably not going to die,pcode,country,http://www.wikidata.org/wiki/Q183,Germany,2,1
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/WE_ARE_ALL_PROBABLY_NOT_GOING_TO_DIE,We are all probably not going to die,pcode,country,http://www.wikidata.org/wiki/Q183,Germany,2,1
InfoShots 006_Life after COVID.pdf,http://www.themathcompany.com/cognition/Fake_News_Censorship,Fake news censorship,P279,subclass of,http://www.wikidata.org/wiki/Q334401,Surveillance,1,1
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/Orhan_Pamuks_Kara_Kitap_English,Orhan pamuks kara kitap english,P50,author,http://www.wikidata.org/wiki/Q6792681,Maureen freely,1,1
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/other_language,Other language,pcode,has parts of the class,http://www.wikidata.org/wiki/Q12202392,Turkish,1,2
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/analytics_translators,Analytics translators,P425,field of this occupation,http://www.wikidata.org/wiki/Q7553,Language translation,9,2
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/differences_between_the_field_of_language_translation,Differences between the field of language translation,P1269,facet of,http://www.wikidata.org/wiki/Q7553,Language translation,1,2
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/UNIDIRECTIONAL_INFORMATION_FLOW,Unidirectional information flow,P279,subclass of,http://www.wikidata.org/wiki/Q6031064,Information exchange,1,1
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/UNIDIRECTIONAL_INFORMATION_FLOW,Unidirectional information flow,P279,subclass of,http://www.wikidata.org/wiki/Q7553,Translator,1,20
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/business_teams,Business teams,P361,part of,http://www.wikidata.org/wiki/Q50767640,Business organization,3,1
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/sensitivity_model,Sensitivity model,P279,subclass of,http://www.wikidata.org/wiki/Q485396,Analytics,1,23
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/sensitivity_model,Sensitivity model,P279,subclass of,http://www.wikidata.org/wiki/Q160151,Price,1,2
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/3.LAST_MILE_CONSUMPTION,3.last mile consumption,P1269,facet of,http://www.wikidata.org/wiki/Q5164758,Consumption,1,3
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/3.LAST_MILE_CONSUMPTION,3.last mile consumption,P921,main subject,http://www.wikidata.org/wiki/Q5164758,Consumption,1,3
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/realistic_viewpoint,Realistic viewpoint,P461,opposite of,http://www.wikidata.org/wiki/Q200535,Affluence,1,1
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/language_translators,Language translators,P1889,different from,http://www.wikidata.org/wiki/Q485396,Analytics,1,23
"Literature, Analytics and the art of translation.pdf",http://www.themathcompany.com/cognition/language_translator,Language translator,P1889,different from,http://www.wikidata.org/wiki/Q485396,Analytics,1,23
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/MATHCO,Mathco,pcode,parent organization,http://www.wikidata.org/wiki/Q299953,Npp,1,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,26,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NNIs,Nnis,P1889,different from,http://www.wikidata.org/wiki/Q299953,Npp,4,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P361,part of,http://www.wikidata.org/wiki/Q299953,Npp,26,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NPP_list,Npp list,P361,part of,http://www.wikidata.org/wiki/Q299953,Npp,3,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NPP_list,Npp list,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,3,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Call_plan,Call plan,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,1,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P279,subclass of,http://www.wikidata.org/wiki/Q271977,Pdes,26,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/GLP_-1,Glp -1,P31,instance of,http://www.wikidata.org/wiki/Q271977,Pdes,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P279,subclass of,http://www.wikidata.org/wiki/Q233269,Promotion,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P1889,different from,http://www.wikidata.org/wiki/Q240147,Trx,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P460,said to be the same as,http://www.wikidata.org/wiki/Q240147,Trx,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P279,subclass of,http://www.wikidata.org/wiki/Q2476929,Confidential,26,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P31,instance of,http://www.wikidata.org/wiki/Q341771,Inclusions,26,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/front_-_end,Front - end,P361,part of,http://www.wikidata.org/wiki/Q224617,Platforms,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List.pdf,http://www.themathcompany.com/cognition/cross_-_industry_knowledge,Cross - industry knowledge,P361,part of,http://www.wikidata.org/wiki/Q4830453,Business,1,4
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/MATHCO,Mathco,pcode,parent organization,http://www.wikidata.org/wiki/Q299953,Npp,1,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,26,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NNIs,Nnis,P1889,different from,http://www.wikidata.org/wiki/Q299953,Npp,4,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P361,part of,http://www.wikidata.org/wiki/Q299953,Npp,26,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NPP_list,Npp list,P361,part of,http://www.wikidata.org/wiki/Q299953,Npp,3,7
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NPP_list,Npp list,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,3,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Call_plan,Call plan,P527,has part,http://www.wikidata.org/wiki/Q2476929,Confidential,1,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P279,subclass of,http://www.wikidata.org/wiki/Q271977,Pdes,26,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/GLP_-1,Glp -1,P31,instance of,http://www.wikidata.org/wiki/Q271977,Pdes,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P279,subclass of,http://www.wikidata.org/wiki/Q233269,Promotion,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P1889,different from,http://www.wikidata.org/wiki/Q240147,Trx,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/NBRx,Nbrx,P460,said to be the same as,http://www.wikidata.org/wiki/Q240147,Trx,2,2
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P279,subclass of,http://www.wikidata.org/wiki/Q2476929,Confidential,26,26
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P31,instance of,http://www.wikidata.org/wiki/Q341771,Inclusions,26,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/front_-_end,Front - end,P361,part of,http://www.wikidata.org/wiki/Q224617,Platforms,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/cross_-_industry_knowledge,Cross - industry knowledge,P361,part of,http://www.wikidata.org/wiki/Q4830453,Business,1,4
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Varun_Chodha,Varun chodha,pcode,field of work,http://www.wikidata.org/wiki/Q6770916,Market mix modeling,1,3
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P279,subclass of,http://www.wikidata.org/wiki/Q37038,Advertising,9,4
