asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name,source_weight,target_weight
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/DEMYSTIFICATION,Demystification,P279,subclass of,http://www.themathcompany.com/cognition/ACTIONABILITY,Actionability,1,1
MathCo Proposal For NNI_Optimizing Obesity NPP Target List_v2_05192022.pdf,http://www.themathcompany.com/cognition/DRIVE_AGILITY,Drive agility,P279,subclass of,http://www.themathcompany.com/cognition/DEMYSTIFICATION,Demystification,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Chris_Luckett,Chris luckett,pcode,sibling,http://www.themathcompany.com/cognition/Varun_Chodha,Varun chodha,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Varun_Chodha,Varun chodha,pcode,sibling,http://www.themathcompany.com/cognition/Chris_Luckett,Chris luckett,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Chris_Luckett,Chris luckett,pcode,member of sports team,http://www.themathcompany.com/cognition/Varun_Chodha,Varun chodha,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Varun_Chodha,Varun chodha,P527,has part,http://www.themathcompany.com/cognition/Chris_Luckett,Chris luckett,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/Market_Mix_Model,Market mix model,P279,subclass of,http://www.themathcompany.com/cognition/optimizes_advertising,Optimizes advertising,4,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/CHEDULING_RECOMMENDATIONS_1/2,Cheduling recommendations 1/2,P155,follows,http://www.themathcompany.com/cognition/SCHEDULING_RECOMMENDATIONS_1/2,Scheduling recommendations 1/2,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/SCHEDULING_RECOMMENDATIONS_1/2,Scheduling recommendations 1/2,P156,followed by,http://www.themathcompany.com/cognition/CHEDULING_RECOMMENDATIONS_1/2,Cheduling recommendations 1/2,1,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/MABI_Team,Mabi team,pcode,field of work,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,2,9
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/2/2_Flight,2/2 flight,P279,subclass of,http://www.themathcompany.com/cognition/MMx,Mmx,0,3
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/MMx,Mmx,P527,has part,http://www.themathcompany.com/cognition/2/2_Flight,2/2 flight,3,0
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/sub_-_tactics,Sub - tactics,P527,has part,http://www.themathcompany.com/cognition/campaign_keywords,Campaign keywords,2,1
MathCo. AbbVie - MMX Flighting - Proposal - 20220524.pdf,http://www.themathcompany.com/cognition/campaign_keywords,Campaign keywords,P361,part of,http://www.themathcompany.com/cognition/sub_-_tactics,Sub - tactics,1,2
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/high_-_calibre_individuals,High - calibre individuals,P425,field of this occupation,http://www.themathcompany.com/cognition/job_job,Job job,4,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/job_job,Job job,P3095,practiced by,http://www.themathcompany.com/cognition/high_-_calibre_individuals,High - calibre individuals,1,4
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,P361,part of,http://www.themathcompany.com/cognition/Analytics_unit,Analytics unit,12,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Analytics_unit,Analytics unit,P527,has part,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,1,12
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Chief_Data_and_Analytics_Officer,Chief data and analytics officer,P279,subclass of,http://www.themathcompany.com/cognition/CDAO,Cdao,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Chief_Data_and_Analytics_Officer,Chief data and analytics officer,P460,said to be the same as,http://www.themathcompany.com/cognition/CDAO,Cdao,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/CDAO,Cdao,P460,said to be the same as,http://www.themathcompany.com/cognition/Chief_Data_and_Analytics_Officer,Chief data and analytics officer,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/Mark_Clare,Mark clare,pcode,position held,http://www.themathcompany.com/cognition/Chief_Data,Chief data,4,4
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/level_imperatives,Level imperatives,P461,opposite of,http://www.themathcompany.com/cognition/central_strategy,Central strategy,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/central_strategy,Central strategy,P461,opposite of,http://www.themathcompany.com/cognition/level_imperatives,Level imperatives,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_functional_teams,Cross functional teams,P527,has part,http://www.themathcompany.com/cognition/cross_-_functional_data,Cross - functional data,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/cross_-_functional_data,Cross - functional data,P361,part of,http://www.themathcompany.com/cognition/cross_functional_teams,Cross functional teams,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/KPIs,Kpis,P1269,facet of,http://www.themathcompany.com/cognition/continuously_tracked,Continuously tracked,1,1
The Glue that holds Analytics together.pdf,http://www.themathcompany.com/cognition/gap_assessment,Gap assessment,P1269,facet of,http://www.themathcompany.com/cognition/Analytics_Governance,Analytics governance,1,12
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,pcode,publisher,http://www.themathcompany.com/cognition/THEMATHCOMPANY,Themathcompany,3,7
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,industry,http://www.themathcompany.com/cognition/data_and_analytics,Data and analytics,7,2
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,P1056,product or material produced,http://www.themathcompany.com/cognition/Data_Math,Data math,7,0
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/GICS1,Gics1,P156,followed by,http://www.themathcompany.com/cognition/GICS4,Gics4,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/GICS1,Gics1,P156,followed by,http://www.themathcompany.com/cognition/GICS4_Code,Gics4 code,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/GICS4_Code,Gics4 code,P155,follows,http://www.themathcompany.com/cognition/GICS1,Gics1,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Go_/_No_Go,Go / no go,P1269,facet of,http://www.themathcompany.com/cognition/ESG_Policy,Esg policy,1,2
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Phase_1_upgrades,Phase 1 upgrades,P155,follows,http://www.themathcompany.com/cognition/phase_1_testing,Phase 1 testing,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/phase_1_testing,Phase 1 testing,P156,followed by,http://www.themathcompany.com/cognition/Phase_1_upgrades,Phase 1 upgrades,1,1
TheMathCompany - ESG O+ Screening tool.pdf,http://www.themathcompany.com/cognition/Experience_of_the_tool,Experience of the tool,P1269,facet of,http://www.themathcompany.com/cognition/Seamless_delivery_and_execution,Seamless delivery and execution,1,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,P527,has part,http://www.themathcompany.com/cognition/PRE_READ_MATERIAL,Pre read material,3,1
TheMathCompany - Innovation V4.pdf,http://www.themathcompany.com/cognition/PRE_READ_MATERIAL,Pre read material,P361,part of,http://www.themathcompany.com/cognition/Proprietary_and_Confidential,Proprietary and confidential,1,3
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,P921,main subject,http://www.themathcompany.com/cognition/ESG_Compliance,Esg compliance,3,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Company_Confidential,Company confidential,pcode,publisher,http://www.themathcompany.com/cognition/THEMATHCOMPANY,Themathcompany,3,9
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,pcode,industry,http://www.themathcompany.com/cognition/data_and_analytics,Data and analytics,9,3
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,P1056,product or material produced,http://www.themathcompany.com/cognition/Data_Math,Data math,9,0
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS1,Gics1,P156,followed by,http://www.themathcompany.com/cognition/GICS4,Gics4,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/advanced_intelligent_features,Advanced intelligent features,P279,subclass of,http://www.themathcompany.com/cognition/transformation_program,Transformation program,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Phase-1,Phase-1,P156,followed by,http://www.themathcompany.com/cognition/Phase-2,Phase-2,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Phase-2,Phase-2,P155,follows,http://www.themathcompany.com/cognition/Phase-1,Phase-1,1,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS_code,Gics code,P366,use,http://www.themathcompany.com/cognition/Determine_the_Go,Determine the go,2,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS_classification,Gics classification,pcode,maintained by,http://www.themathcompany.com/cognition/SP_Global,Sp global,2,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/GICS_classification,Gics classification,P1269,facet of,http://www.themathcompany.com/cognition/SME_Companies,Sme companies,2,1
TheMathCompany -ESG Compliance Analysis Proposal.pdf,http://www.themathcompany.com/cognition/Experience_of_the_tool,Experience of the tool,P31,instance of,http://www.themathcompany.com/cognition/Success_criteria_for_engagement,Success criteria for engagement,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P178,developer,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,9,3
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathCompany,Themathcompany,P1056,product or material produced,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,3,9
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Forecasting_exercise,Forecasting exercise,P2283,uses,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,1,9
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P366,use,http://www.themathcompany.com/cognition/Forecasting_exercise,Forecasting exercise,9,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P31,instance of,http://www.themathcompany.com/cognition/automates_stuff,Automates stuff,24,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,P361,part of,http://www.themathcompany.com/cognition/Co.dex,Co.dex,9,24
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P527,has part,http://www.themathcompany.com/cognition/TheMathMarket,Themathmarket,24,9
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Co.dex,Co.dex,P366,use,http://www.themathcompany.com/cognition/On_-_premise_infrastructure,On - premise infrastructure,24,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/How_can_I_help,How can i help,P361,part of,http://www.themathcompany.com/cognition/This_is_great,This is great,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/This_is_great,This is great,P527,has part,http://www.themathcompany.com/cognition/How_can_I_help,How can i help,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Srivatsathemath,Srivatsathemath,pcode,sibling,http://www.themathcompany.com/cognition/Shridharthemath,Shridharthemath,1,1
201907_co.dex.pdf,http://www.themathcompany.com/cognition/Shridharthemath,Shridharthemath,pcode,sibling,http://www.themathcompany.com/cognition/Srivatsathemath,Srivatsathemath,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Configuring_DAGs_Per_Environment,Configuring dags per environment,P2283,uses,http://www.themathcompany.com/cognition/DAGs_Per_Environment,Dags per environment,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/DAGs_Per_Environment,Dags per environment,P1535,used by,http://www.themathcompany.com/cognition/Configuring_DAGs_Per_Environment,Configuring dags per environment,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/DAGs_Per_Environment,Dags per environment,P366,use,http://www.themathcompany.com/cognition/Configuring_DAGs_Per_Environment,Configuring dags per environment,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Avoid_Using_Local_File_System,Avoid using local file system,P1269,facet of,http://www.themathcompany.com/cognition/Local_File_System,Local file system,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/CONFIGURING_DAGs_PER_ENVIRONMENT,Configuring dags per environment,P2283,uses,http://www.themathcompany.com/cognition/DAGs_PER_ENVIRONMENT,Dags per environment,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/DAGs_PER_ENVIRONMENT,Dags per environment,P366,use,http://www.themathcompany.com/cognition/CONFIGURING_DAGs_PER_ENVIRONMENT,Configuring dags per environment,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/config_/_dag.yaml,Config / dag.yaml,P527,has part,http://www.themathcompany.com/cognition/ONE_FILE_FOR_ALL_THE_ENVIRONMENTS,One file for all the environments,1,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/configfile,Configfile,P31,instance of,http://www.themathcompany.com/cognition/scheduleinterval,Scheduleinterval,7,9
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/scheduleinterval,Scheduleinterval,P527,has part,http://www.themathcompany.com/cognition/configfile,Configfile,9,7
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/read_from_a_partition,Read from a partition,P156,followed by,http://www.themathcompany.com/cognition/write_to_a_partition,Write to a partition,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/write_to_a_partition,Write to a partition,P155,follows,http://www.themathcompany.com/cognition/read_from_a_partition,Read from a partition,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/On_the_Airflow_Worker,On the airflow worker,P361,part of,http://www.themathcompany.com/cognition/Airflow_Worker,Airflow worker,1,6
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/pokeinterval,Pokeinterval,P1889,different from,http://www.themathcompany.com/cognition/retrydelay,Retrydelay,2,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/retrydelay,Retrydelay,P1889,different from,http://www.themathcompany.com/cognition/pokeinterval,Pokeinterval,1,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/AVOID_USING_LOCAL_FILE_SYSTEM,Avoid using local file system,P2283,uses,http://www.themathcompany.com/cognition/LOCAL_FILE_SYSTEM,Local file system,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/LOCAL_FILE_SYSTEM,Local file system,P1535,used by,http://www.themathcompany.com/cognition/AVOID_USING_LOCAL_FILE_SYSTEM,Avoid using local file system,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/If_Your_task_requires_file,If your task requires file,P1269,facet of,http://www.themathcompany.com/cognition/Your_task_requires_file,Your task requires file,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/AVOID_USING_SUB_DAGS,Avoid using sub dags,P2283,uses,http://www.themathcompany.com/cognition/SUB_DAGS,Sub dags,2,10
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/SUB_DAGS,Sub dags,P1535,used by,http://www.themathcompany.com/cognition/AVOID_USING_SUB_DAGS,Avoid using sub dags,10,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/root_-_level_DAGs,Root - level dags,P279,subclass of,http://www.themathcompany.com/cognition/executor_setting,Executor setting,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Celery_executor,Celery executor,P1889,different from,http://www.themathcompany.com/cognition/SequentialExecutor,Sequentialexecutor,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/SequentialExecutor,Sequentialexecutor,P1889,different from,http://www.themathcompany.com/cognition/Celery_executor,Celery executor,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/Celery_executor,Celery executor,P461,opposite of,http://www.themathcompany.com/cognition/local_executor,Local executor,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/local_executor,Local executor,P461,opposite of,http://www.themathcompany.com/cognition/Celery_executor,Celery executor,1,1
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MONITORING_THE_STATUS_OF_Your_DAG,Monitoring the status of your dag,pcode,studies,http://www.themathcompany.com/cognition/STATUS_OF_Your_DAG,Status of your dag,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/STATUS_OF_Your_DAG,Status of your dag,P2579,studied by,http://www.themathcompany.com/cognition/MONITORING_THE_STATUS_OF_Your_DAG,Monitoring the status of your dag,2,2
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/MONITORING_THE_STATUS_OF_Your_DAG,Monitoring the status of your dag,P1269,facet of,http://www.themathcompany.com/cognition/Your_DAG,Your dag,2,4
Airflow - Best Practices v1.0.pdf,http://www.themathcompany.com/cognition/fine_-_grained_control,Fine - grained control,P279,subclass of,http://www.themathcompany.com/cognition/alerting_mechanism,Alerting mechanism,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Batch_Data_Pipelines,Batch data pipelines,P279,subclass of,http://www.themathcompany.com/cognition/Data_Pipelines,Data pipelines,8,15
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Batch_Data_Pipelines,Batch data pipelines,P279,subclass of,http://www.themathcompany.com/cognition/Streaming_Data_Pipelines,Streaming data pipelines,8,4
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Batch_Use_Case,Batch use case,P279,subclass of,http://www.themathcompany.com/cognition/Data_Pipeline_Use_Case,Data pipeline use case,2,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Streaming_Use_Case,Streaming use case,P279,subclass of,http://www.themathcompany.com/cognition/Data_Pipeline_Use_Case,Data pipeline use case,2,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Ensuring_Scalability_Of_A_Data_Pipeline,Ensuring scalability of a data pipeline,P1269,facet of,http://www.themathcompany.com/cognition/Failure_handling,Failure handling,2,3
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/BATCH_DATA_PIPELINES,Batch data pipelines,P279,subclass of,http://www.themathcompany.com/cognition/Batch_Data_pipeline,Batch data pipeline,8,9
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Batch_Data_pipeline,Batch data pipeline,P527,has part,http://www.themathcompany.com/cognition/BATCH_DATA_PIPELINES,Batch data pipelines,9,8
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/BATCH_DATA_PIPELINES,Batch data pipelines,P361,part of,http://www.themathcompany.com/cognition/Batch_Data_pipeline,Batch data pipeline,8,9
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/streaming_Data_pipeline,Streaming data pipeline,P461,opposite of,http://www.themathcompany.com/cognition/batch_Data_pipeline,Batch data pipeline,4,9
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Vertically,Vertically,P461,opposite of,http://www.themathcompany.com/cognition/long_running_jobs,Long running jobs,1,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Vertically,Vertically,P279,subclass of,http://www.themathcompany.com/cognition/intermediate_data,Intermediate data,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Cluster_tagging,Cluster tagging,P366,use,http://www.themathcompany.com/cognition/monitor_jobs,Monitor jobs,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Hardware_failures,Hardware failures,P279,subclass of,http://www.themathcompany.com/cognition/reasons_of_failure,Reasons of failure,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Bad_code_changes,Bad code changes,P1269,facet of,http://www.themathcompany.com/cognition/fault_-_tolerant_system,Fault - tolerant system,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/fault_-_tolerant_system,Fault - tolerant system,P527,has part,http://www.themathcompany.com/cognition/Recover_fast,Recover fast,1,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Recover_fast,Recover fast,P361,part of,http://www.themathcompany.com/cognition/fault_-_tolerant_system,Fault - tolerant system,2,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/on_-_demand,On - demand,P279,subclass of,http://www.themathcompany.com/cognition/Recover_fast,Recover fast,1,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/on_-_demand,On - demand,P461,opposite of,http://www.themathcompany.com/cognition/long_running_jobs,Long running jobs,1,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/ENSURING_SCALABILITY_OF_A_Data_PIPELINE,Ensuring scalability of a data pipeline,P1269,facet of,http://www.themathcompany.com/cognition/corrupted_files,Corrupted files,2,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Map_-_Reduce,Map - reduce,P366,use,http://www.themathcompany.com/cognition/big_Data_processing,Big data processing,2,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Informatica_Spark,Informatica spark,P366,use,http://www.themathcompany.com/cognition/Monitoring_/_Alerting,Monitoring / alerting,1,1
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Cloud_Spanner,Cloud spanner,P361,part of,http://www.themathcompany.com/cognition/GCP_Cloud,Gcp cloud,0,2
Building Reliable & Scalable Data Pipelines v1.0.pdf,http://www.themathcompany.com/cognition/Amazon_Elasticcache,Amazon elasticcache,P31,instance of,http://www.themathcompany.com/cognition/Elasticache,Elasticache,0,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/OSA_model,Osa model,P31,instance of,http://www.themathcompany.com/cognition/ensemble_model,Ensemble model,1,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/previous_fiscal_year,Previous fiscal year,P156,followed by,http://www.themathcompany.com/cognition/current_fiscal_year,Current fiscal year,2,2
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/supplierid,Supplierid,P1269,facet of,http://www.themathcompany.com/cognition/last_records,Last records,1,3
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/store_no,Store no,P1889,different from,http://www.themathcompany.com/cognition/item_no,Item no,1,2
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/item_no,Item no,P1889,different from,http://www.themathcompany.com/cognition/store_no,Store no,2,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Lost_Sales_V3,Lost sales v3,P1889,different from,http://www.themathcompany.com/cognition/Transferrable_Sales_V3,Transferrable sales v3,3,2
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Transferrable_Sales_V3,Transferrable sales v3,P1889,different from,http://www.themathcompany.com/cognition/Lost_Sales_V3,Lost sales v3,2,3
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Transferrable_Sales_V3,Transferrable sales v3,P31,instance of,http://www.themathcompany.com/cognition/week_over_week,Week over week,2,9
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Transferrable_Sales_V3,Transferrable sales v3,P1889,different from,http://www.themathcompany.com/cognition/Recoverable_Sales_V3,Recoverable sales v3,2,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Recoverable_Sales_V3,Recoverable sales v3,P1889,different from,http://www.themathcompany.com/cognition/Transferrable_Sales_V3,Transferrable sales v3,1,2
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Recoverable_Sales_V3,Recoverable sales v3,P31,instance of,http://www.themathcompany.com/cognition/week_over_week,Week over week,1,9
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Accumulated_number_of_distinct_store_/_items,Accumulated number of distinct store / items,P527,has part,http://www.themathcompany.com/cognition/Supplier_ID_coverage_percentage,Supplier id coverage percentage,1,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Supplier_ID_coverage_percentage,Supplier id coverage percentage,P361,part of,http://www.themathcompany.com/cognition/Accumulated_number_of_distinct_store_/_items,Accumulated number of distinct store / items,1,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/APPROACH_Current_Scope,Approach current scope,P361,part of,http://www.themathcompany.com/cognition/Current_Scope,Current scope,1,4
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Current_Scope,Current scope,P527,has part,http://www.themathcompany.com/cognition/APPROACH_Current_Scope,Approach current scope,4,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/promo_colors,Promo colors,P1269,facet of,http://www.themathcompany.com/cognition/sales_uplift,Sales uplift,4,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/Waterfall_module,Waterfall module,P361,part of,http://www.themathcompany.com/cognition/IMPACT_Current_Scope,Impact current scope,2,1
businessdocument.docx.pdf,http://www.themathcompany.com/cognition/IMPACT_Current_Scope,Impact current scope,P527,has part,http://www.themathcompany.com/cognition/Waterfall_module,Waterfall module,1,2
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/Checklist_Table,Checklist table,P527,has part,http://www.themathcompany.com/cognition/Checklist_Description,Checklist description,2,2
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/Checklist_Description,Checklist description,P361,part of,http://www.themathcompany.com/cognition/Checklist_Table,Checklist table,2,2
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/Type_of_Requirement,Type of requirement,P31,instance of,http://www.themathcompany.com/cognition/Checklist_Table,Checklist table,1,2
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/Type_of_Requirement_Checks,Type of requirement checks,P279,subclass of,http://www.themathcompany.com/cognition/Platform_Architecture,Platform architecture,0,3
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/library_code,Library code,P1889,different from,http://www.themathcompany.com/cognition/user_defined_code,User defined code,1,1
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/user_defined_code,User defined code,P1889,different from,http://www.themathcompany.com/cognition/library_code,Library code,1,1
Code Review checklist-2.pdf,http://www.themathcompany.com/cognition/linters,Linters,P366,use,http://www.themathcompany.com/cognition/Code_structure_check,Code structure check,1,1
