asset_name,entity_uri
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/V2TWYDogv4WQ
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q23350
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/Embrace_the_power_of_stories
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q958511
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/theres_nothing_more_powerful_than_a_good_story
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/the_greatest_story
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q189233
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q33742
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q2429814
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/technical_risk
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q104493
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q1337875
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q832045
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/The_closing_thought
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q9696
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/compelling_story
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/respond_accordingly
201910_productinpractice.pdf,http://www.themathcompany.com/cognition/market_innovations
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q476300
201910_productinpractice.pdf,http://www.wikidata.org/wiki/Q7247761
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/All_About_DevOps
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q3025536
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q209577
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q340724
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q11042
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/Early_release_cycles
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q298021
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q409857
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q408125
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q859392
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q351889
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q184199
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q965769
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q2507377
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/CICD_Pipeline
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q439664
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q382618
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/continuous_software_development
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/Continuous_Integration_CI
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q219118
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q30232
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1475717
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1002975
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q34467
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/automated_release
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/commits
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/continuously_integrated
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q3055454
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/feature_update
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/deployment_to_production
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q224615
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q183635
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/DevOps_Research_and_Assessment_DORA_report
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/changefailure
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q7397
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/high_performers
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/low_performers
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1510180
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q2095962
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/High-performing_organizations
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q392536
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q16782317
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q188889
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/High_performers
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/deployment_speed
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/App_deployment
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q231459
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1318104
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/DevOps_Research_and_Assessment
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/Jez_Humble
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1417134
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q386824
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q2374463
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q42848
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q7075
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q17004273
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q747452
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q2539
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q9852
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q219113
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q186290
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1553259
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q33602
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/visualize_data
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q343131
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q23542287
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q197536
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1979154
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1071806
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q292434
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q661613
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/terminate_post_execution
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q2404880
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q651022
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/Machine_learning_development
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/ML_lifecycle
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q250434
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q727490
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q22661306
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/orchestration_engine
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/container_management
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q987767
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/data_operator
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q11024
201911_allaboutdevops.pdf,http://www.themathcompany.com/cognition/business_outcome
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q7669922
201911_allaboutdevops.pdf,http://www.wikidata.org/wiki/Q1208467
201912_alexa.pdf,http://www.wikidata.org/wiki/Q352888
201912_alexa.pdf,http://www.themathcompany.com/cognition/how_do_you_work?
201912_alexa.pdf,http://www.wikidata.org/wiki/Q11016
201912_alexa.pdf,http://www.wikidata.org/wiki/Q174165
201912_alexa.pdf,http://www.themathcompany.com/cognition/virtual_voice_assistant
201912_alexa.pdf,http://www.wikidata.org/wiki/Q95
201912_alexa.pdf,http://www.wikidata.org/wiki/Q361991
201912_alexa.pdf,http://www.wikidata.org/wiki/Q582159
201912_alexa.pdf,http://www.wikidata.org/wiki/Q89
201912_alexa.pdf,http://www.wikidata.org/wiki/Q16033350
201912_alexa.pdf,http://www.wikidata.org/wiki/Q2283
201912_alexa.pdf,http://www.wikidata.org/wiki/Q189756
201912_alexa.pdf,http://www.themathcompany.com/cognition/weather_like_in_Bangalore
201912_alexa.pdf,http://www.themathcompany.com/cognition/How_does_this_work?
201912_alexa.pdf,http://www.wikidata.org/wiki/Q8366
201912_alexa.pdf,http://www.themathcompany.com/cognition/ASR_Automatic_Speech_Recognition
201912_alexa.pdf,http://www.wikidata.org/wiki/Q227935
201912_alexa.pdf,http://www.wikidata.org/wiki/Q30642
201912_alexa.pdf,http://www.themathcompany.com/cognition/Architecture_of_Alexa
201912_alexa.pdf,http://www.themathcompany.com/cognition/7_speakers
201912_alexa.pdf,http://www.themathcompany.com/cognition/wake_word
201912_alexa.pdf,http://www.themathcompany.com/cognition/programmed_to_something_else
201912_alexa.pdf,http://www.wikidata.org/wiki/Q255390
201912_alexa.pdf,http://www.wikidata.org/wiki/Q189436
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1671839
201912_alexa.pdf,http://www.wikidata.org/wiki/Q258403
201912_alexa.pdf,http://www.themathcompany.com/cognition/Invocation_Name
201912_alexa.pdf,http://www.themathcompany.com/cognition/invocated
201912_alexa.pdf,http://www.wikidata.org/wiki/Q205961
201912_alexa.pdf,http://www.wikidata.org/wiki/Q187931
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1355
201912_alexa.pdf,http://www.wikidata.org/wiki/Q668
201912_alexa.pdf,http://www.wikidata.org/wiki/Q193424
201912_alexa.pdf,http://www.wikidata.org/wiki/Q3480072
201912_alexa.pdf,http://www.wikidata.org/wiki/Q52946
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1650182
201912_alexa.pdf,http://www.themathcompany.com/cognition/Uber_skill
201912_alexa.pdf,http://www.wikidata.org/wiki/Q32907
201912_alexa.pdf,http://www.wikidata.org/wiki/Q177
201912_alexa.pdf,http://www.wikidata.org/wiki/Q18511815
201912_alexa.pdf,http://www.themathcompany.com/cognition/diagnostic_suggestions
201912_alexa.pdf,http://www.wikidata.org/wiki/Q11190
201912_alexa.pdf,http://www.wikidata.org/wiki/Q39631
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1441305
201912_alexa.pdf,http://www.wikidata.org/wiki/Q177719
201912_alexa.pdf,http://www.wikidata.org/wiki/Q31207
201912_alexa.pdf,http://www.themathcompany.com/cognition/predict_if_a_user_has_a_cold
201912_alexa.pdf,http://www.wikidata.org/wiki/Q224013
201912_alexa.pdf,http://www.wikidata.org/wiki/Q780687
201912_alexa.pdf,http://www.wikidata.org/wiki/Q7390
201912_alexa.pdf,http://www.wikidata.org/wiki/Q456120
201912_alexa.pdf,http://www.wikidata.org/wiki/Q182767
201912_alexa.pdf,http://www.wikidata.org/wiki/Q485396
201912_alexa.pdf,http://www.wikidata.org/wiki/Q782543
201912_alexa.pdf,http://www.wikidata.org/wiki/Q343131
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1696827
201912_alexa.pdf,http://www.wikidata.org/wiki/Q1417134
201912_alexa.pdf,http://www.wikidata.org/wiki/Q3467906
201912_alexa.pdf,http://www.themathcompany.com/cognition/sales_numbers
201912_alexa.pdf,http://www.wikidata.org/wiki/Q10870555
201912_alexa.pdf,http://www.themathcompany.com/cognition/voice_analytics
201912_alexa.pdf,http://www.themathcompany.com/cognition/intelligent_personal_assistants
201912_alexa.pdf,http://www.wikidata.org/wiki/Q7860
201912_alexa.pdf,http://www.wikidata.org/wiki/Q352720
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/A_Picture_is_Worth_a_Thousand_Words
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q167555
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q37260
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/machine-readable_text
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q42848
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q4830453
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q42962
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q257927
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q410715
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q843958
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q8513
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q870780
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q217602
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/The_Problem_with_the_Problem_Statement
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Extracting_text_from_an_image
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/How_to_Begin
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/solution_to_these_kinds_of_problems
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/how_to_begin
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1289773
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q245962
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q38022
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1581
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q918385
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q613417
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q42944
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q39
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q404273
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/solutioning_process
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q918333
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/scanned
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q478798
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1128596
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q298413
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q165277
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/image_pre-processing
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q211857
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q11352
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/rotated
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q864118
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/pixel_image
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/base_size
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q581861
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q234757
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Simple_operations
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/image_shaping
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Text_Detection
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q167676
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q6865426
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q11500
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q604973
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q8171
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Character_Region_Awareness_for_Text_Detection
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/detected
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1129031
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1259977
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q351017
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/text_detector
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/binary_map
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/character_region
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q86920
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q173882
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q36091
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1527
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/area_of_interest
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/PyTesseract
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/extracting_text
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q12142
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q961680
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q531164
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q176467
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q4818718
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q8567
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q2004
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q956
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q148
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q235660
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q5720030
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1570376
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q227935
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q11563
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q197536
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1979154
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/different_types_of_images
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1413083
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q188889
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q2393642
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1235072
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q4868296
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q9779
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q13218767
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q207829
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Pyimagesearch
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Ask_a_Question
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/Extracting_text_from_PDF
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q42332
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q1689278
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/extraction_for_PDFs
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/extraction_for_images
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/prioritize_extraction
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q407770
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/PyPDF2
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q15300189
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q3528387
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/PDFMiner
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q538665
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q14749
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q220437
201912_opticalcharacterrecognition.pdf,http://www.themathcompany.com/cognition/pdf-table-extract
201912_opticalcharacterrecognition.pdf,http://www.wikidata.org/wiki/Q110551915
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q403574
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Entity_Identification
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/What_is_it?
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q11424
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q95
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q187639
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q410715
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q294834
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/entitiessubject
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q42848
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q31487
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q36
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/first_step_to_solve_this_problem
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q570443
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q35120
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q925322
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q2221906
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1071
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q16997
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1689278
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Named_Entity
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q13725110
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/above_example
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q11032
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q437
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q215
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q6671777
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/unstructured_text
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/selling_on_the_applications
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q194189
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/How_does_this_thing_actually_work?
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q7889
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q918385
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q55624999
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/NER_process
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q13690522
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q28406945
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Entity_Recognizer
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q52
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q531429
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q3235413
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q4833645
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q415905
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1233264
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q208697
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/FACTORS
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q722218
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1960028
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Loop_over
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1979154
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Save_the_model
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q846574
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q37156
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q3146518
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q950511
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q49848
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q3985153
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q2385804
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q43229
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q8567
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q2004
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q956
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q148
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q126793
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q22855
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Topic_modelling
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1060653
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/product_or_service
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q11707
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q3499072
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q730920
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/entity_recognition
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/NERs
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q1796457
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/Live_NER_model
202002_namedentityrecognition.pdf,http://www.wikidata.org/wiki/Q41506
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/TheMathCompany.nlp.edu
202002_namedentityrecognition.pdf,http://www.themathcompany.com/cognition/8080nerprocess
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q6673524
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/Sequence_Modelling
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q1798344
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q2234476
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q748250
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q841402
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/forecasting_problem
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q186588
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q2566298
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q3339222
202002_sequencemodelingandlstm.pdf,http://www.wikidata.org/wiki/Q237028
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/Feed_forward_Neural_Networks
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/Sequence_prediction_model
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/prediction_model
202002_sequencemodelingandlstm.pdf,http://www.themathcompany.com/cognition/LSTMs_Long_Short_Term_Memory
